image_path,split,group,student_id,aug_type,gt_path,gt_exists,mean_field_cer,field_accuracy,page_cer,page_wer
images/augmented/th/72110006_aug3_blur_contrast.png,augmented,th,72110006,blur_contrast,ground_truth/th/Json_72110006_en.json,True,0.1375,0.75,0.48976377952755906,2.4909090909090907
images/augmented/th/72110006_aug4_perspective.png,augmented,th,72110006,perspective,ground_truth/th/Json_72110006_en.json,True,0.1375,0.75,0.552755905511811,2.5454545454545454
images/augmented/th/72110006_aug5_jpeg_dark.png,augmented,th,72110006,jpeg_dark,ground_truth/th/Json_72110006_en.json,True,0.1375,0.75,0.47874015748031495,2.4363636363636365
images/original/th/72110012.png,original,th,72110012,none,ground_truth/th/Json_72110012_en.json,True,0.13486842105263158,0.75,0.7481641468682505,1.5503597122302157
images/augmented/th/72110012_aug1_rotate_bright.png,augmented,th,72110012,rotate_bright,ground_truth/th/Json_72110012_en.json,True,0.1375,0.75,0.7650107991360691,1.5719424460431655
images/augmented/th/72110012_aug2_noise.png,augmented,th,72110012,noise,ground_truth/th/Json_72110012_en.json,True,0.12828947368421054,0.75,0.7373650107991361,1.5035971223021583
images/augmented/th/72110012_aug3_blur_contrast.png,augmented,th,72110012,blur_contrast,ground_truth/th/Json_72110012_en.json,True,0.13486842105263158,0.75,0.7114470842332613,1.4784172661870503
images/augmented/th/72110012_aug4_perspective.png,augmented,th,72110012,perspective,ground_truth/th/Json_72110012_en.json,True,0.13486842105263158,0.75,0.7680345572354211,1.5827338129496402
images/augmented/th/72110012_aug5_jpeg_dark.png,augmented,th,72110012,jpeg_dark,ground_truth/th/Json_72110012_en.json,True,0.12828947368421054,0.75,0.7464362850971922,1.4820143884892085
images/original/th/72120002.png,original,th,72120002,none,ground_truth/th/Json_72120002_en.json,True,0.15,0.75,0.4794520547945205,2.52
images/augmented/th/72120002_aug1_rotate_bright.png,augmented,th,72120002,rotate_bright,ground_truth/th/Json_72120002_en.json,True,0.15,0.75,0.4669987546699875,2.4
images/augmented/th/72120002_aug2_noise.png,augmented,th,72120002,noise,ground_truth/th/Json_72120002_en.json,True,0.15,0.75,0.4669987546699875,2.28
images/augmented/th/72120002_aug3_blur_contrast.png,augmented,th,72120002,blur_contrast,ground_truth/th/Json_72120002_en.json,True,0.15,0.75,0.47696139476961397,2.2266666666666666
images/augmented/th/72120002_aug4_perspective.png,augmented,th,72120002,perspective,ground_truth/th/Json_72120002_en.json,True,0.15,0.75,0.5616438356164384,2.2666666666666666
images/augmented/th/72120002_aug5_jpeg_dark.png,augmented,th,72120002,jpeg_dark,ground_truth/th/Json_72120002_en.json,True,0.15,0.75,0.47198007471980075,2.28
images/original/th/72120006.png,original,th,72120006,none,ground_truth/th/Json_72120006_en.json,True,0.15,0.75,0.5469798657718121,3.0425531914893615
images/augmented/th/72120006_aug1_rotate_bright.png,augmented,th,72120006,rotate_bright,ground_truth/th/Json_72120006_en.json,True,0.15,0.75,0.5134228187919463,2.9361702127659575
images/augmented/th/72120006_aug2_noise.png,augmented,th,72120006,noise,ground_truth/th/Json_72120006_en.json,True,0.15,0.75,0.5436241610738255,2.9574468085106385
images/augmented/th/72120006_aug3_blur_contrast.png,augmented,th,72120006,blur_contrast,ground_truth/th/Json_72120006_en.json,True,0.15,0.75,0.535234899328859,2.851063829787234
images/augmented/th/72120006_aug4_perspective.png,augmented,th,72120006,perspective,ground_truth/th/Json_72120006_en.json,True,0.15,0.75,0.5234899328859061,2.6595744680851063
images/augmented/th/72120006_aug5_jpeg_dark.png,augmented,th,72120006,jpeg_dark,ground_truth/th/Json_72120006_en.json,True,0.15,0.75,0.48825503355704697,2.765957446808511
images/original/th/72120010.png,original,th,72120010,none,ground_truth/th/Json_72120010_en.json,True,0.125,0.75,0.6742100768573869,1.696969696969697
images/augmented/th/72120010_aug1_rotate_bright.png,augmented,th,72120010,rotate_bright,ground_truth/th/Json_72120010_en.json,True,0.1375,0.75,0.735269000853971,1.6363636363636365
images/augmented/th/72120010_aug2_noise.png,augmented,th,72120010,noise,ground_truth/th/Json_72120010_en.json,True,0.125,0.75,0.6733561058923997,1.643939393939394
images/augmented/th/72120010_aug3_blur_contrast.png,augmented,th,72120010,blur_contrast,ground_truth/th/Json_72120010_en.json,True,0.14583333333333334,0.75,0.6643894107600341,1.628787878787879
images/augmented/th/72120010_aug4_perspective.png,augmented,th,72120010,perspective,ground_truth/th/Json_72120010_en.json,True,0.1346153846153846,0.75,0.6976942783945346,1.6666666666666667
images/augmented/th/72120010_aug5_jpeg_dark.png,augmented,th,72120010,jpeg_dark,ground_truth/th/Json_72120010_en.json,True,0.13942307692307693,0.75,0.6848847139197267,1.5833333333333333
images/original/th/72120014.png,original,th,72120014,none,ground_truth/th/Json_72120014_en.json,True,0.16442307692307692,0.75,0.5161290322580645,1.668122270742358
images/augmented/th/72120014_aug1_rotate_bright.png,augmented,th,72120014,rotate_bright,ground_truth/th/Json_72120014_en.json,True,0.15,0.75,0.5454545454545454,1.5982532751091703
images/augmented/th/72120014_aug2_noise.png,augmented,th,72120014,noise,ground_truth/th/Json_72120014_en.json,True,0.15,0.75,0.5117302052785924,1.6419213973799127
images/augmented/th/72120014_aug3_blur_contrast.png,augmented,th,72120014,blur_contrast,ground_truth/th/Json_72120014_en.json,True,0.15,0.75,0.49608993157380255,1.5851528384279476
images/augmented/th/72120014_aug4_perspective.png,augmented,th,72120014,perspective,ground_truth/th/Json_72120014_en.json,True,0.14230769230769233,0.75,0.5733137829912024,1.685589519650655
images/augmented/th/72120014_aug5_jpeg_dark.png,augmented,th,72120014,jpeg_dark,ground_truth/th/Json_72120014_en.json,True,0.1548076923076923,0.75,0.4951124144672532,1.554585152838428
images/original/th/72140002.png,original,th,72140002,none,ground_truth/th/Json_72140002_en.json,True,0.15,0.75,0.48157248157248156,2.112676056338028
images/augmented/th/72140002_aug1_rotate_bright.png,augmented,th,72140002,rotate_bright,ground_truth/th/Json_72140002_en.json,True,0.15,0.75,0.47911547911547914,2.140845070422535
images/augmented/th/72140002_aug2_noise.png,augmented,th,72140002,noise,ground_truth/th/Json_72140002_en.json,True,0.15,0.75,0.48034398034398035,2.0985915492957745
images/augmented/th/72140002_aug3_blur_contrast.png,augmented,th,72140002,blur_contrast,ground_truth/th/Json_72140002_en.json,True,0.15595238095238095,0.75,0.4828009828009828,2.028169014084507
images/augmented/th/72140002_aug4_perspective.png,augmented,th,72140002,perspective,ground_truth/th/Json_72140002_en.json,True,0.15793650793650793,0.75,0.48402948402948404,2.0422535211267605
images/augmented/th/72140002_aug5_jpeg_dark.png,augmented,th,72140002,jpeg_dark,ground_truth/th/Json_72140002_en.json,True,0.15,0.75,0.47297297297297297,1.943661971830986
images/original/G/73036003.png,original,G,73036003,none,ground_truth/G/Json_73036003_th.json,True,0.8040876242095754,0.125,1.2844400396432112,1.4074074074074074
images/augmented/G/73036003_aug1_rotate_bright.png,augmented,G,73036003,rotate_bright,ground_truth/G/Json_73036003_th.json,True,0.7946364046973803,0.125,1.22398414271556,1.4907407407407407
images/augmented/G/73036003_aug2_noise.png,augmented,G,73036003,noise,ground_truth/G/Json_73036003_th.json,True,0.8071364046973803,0.125,1.309217046580773,1.4074074074074074
images/augmented/G/73036003_aug3_blur_contrast.png,augmented,G,73036003,blur_contrast,ground_truth/G/Json_73036003_th.json,True,0.7790876242095754,0.125,1.195242814667988,1.4074074074074074
images/augmented/G/73036003_aug4_perspective.png,augmented,G,73036003,perspective,ground_truth/G/Json_73036003_th.json,True,0.8071364046973803,0.125,1.22398414271556,1.537037037037037
images/augmented/G/73036003_aug5_jpeg_dark.png,augmented,G,73036003,jpeg_dark,ground_truth/G/Json_73036003_th.json,True,0.8071364046973803,0.125,1.2893954410307236,1.6759259259259258
images/original/G/73036007.png,original,G,73036007,none,ground_truth/G/Json_73036007_th.json,True,0.7946364046973803,0.125,1.2649071358748778,1.3153153153153154
images/augmented/G/73036007_aug1_rotate_bright.png,augmented,G,73036007,rotate_bright,ground_truth/G/Json_73036007_th.json,True,0.7946364046973803,0.125,1.2609970674486803,1.4234234234234233
images/augmented/G/73036007_aug2_noise.png,augmented,G,73036007,noise,ground_truth/G/Json_73036007_th.json,True,0.7946364046973803,0.125,1.2580645161290323,1.3963963963963963
images/augmented/G/73036007_aug3_blur_contrast.png,augmented,G,73036007,blur_contrast,ground_truth/G/Json_73036007_th.json,True,0.7821364046973802,0.125,1.0957966764418376,1.2522522522522523
images/augmented/G/73036007_aug4_perspective.png,augmented,G,73036007,perspective,ground_truth/G/Json_73036007_th.json,True,0.796951219512195,0.125,1.217008797653959,1.4504504504504505
images/augmented/G/73036007_aug5_jpeg_dark.png,augmented,G,73036007,jpeg_dark,ground_truth/G/Json_73036007_th.json,True,0.7915876242095754,0.125,1.2717497556207233,1.5675675675675675
images/original/G/73036011.png,original,G,73036011,none,ground_truth/G/Json_73036011_th.json,True,0.7941860465116279,0.125,1.283,1.4190476190476191
images/augmented/G/73036011_aug1_rotate_bright.png,augmented,G,73036011,rotate_bright,ground_truth/G/Json_73036011_th.json,True,0.7918712316968131,0.125,1.209,1.5047619047619047
images/augmented/G/73036011_aug2_noise.png,augmented,G,73036011,noise,ground_truth/G/Json_73036011_th.json,True,0.7918712316968131,0.125,1.268,1.4666666666666666
images/augmented/G/73036011_aug3_blur_contrast.png,augmented,G,73036011,blur_contrast,ground_truth/G/Json_73036011_th.json,True,0.804371231696813,0.125,1.145,1.361904761904762
